fpl_code,team,player,pos,cost,13,14,15,16,17,18,19,20,21,22,23,total_pts,ppm
223094,MCI,Haaland,F,13.0,7.46,6.03,8.24,5.81,7.63,6.25,7.43,6.01,6.44,5.91,6.98,74.19,5.71
141746,MUN,B.Fernandes,M,8.4,4.93,6.06,5.31,5.25,4.88,5.26,5.93,5.17,5.86,4.68,3.73,57.06,6.79
223340,ARS,Saka,M,10.0,4.85,5.9,4.92,5.67,4.65,5.11,5.14,4.57,4.63,4.73,5.17,55.34,5.53
244851,CHE,Palmer,M,11.0,2.17,4.5,4.62,5.75,5.07,5.8,5.83,4.57,5.1,5.99,4.99,54.39,4.94
209244,MCI,Foden,M,9.0,5.36,4.38,5.68,4.19,5.22,4.39,5.03,4.21,4.7,4.33,5.13,52.63,5.85
231747,CRY,Mateta,F,7.0,4.8,5.18,4.22,4.06,4.96,5.46,4.96,4.26,4.83,5.14,4.12,52.0,7.43
219168,LIV,Isak,F,10.5,4.83,5.57,4.47,4.37,4.87,5.51,5.41,4.19,3.14,5.4,3.96,51.74,4.93
178186,WHU,Bowen,M,8.0,4.56,4.54,4.35,4.77,3.79,4.64,4.58,4.63,4.81,4.56,5.59,50.83,6.35
437730,BOU,Semenyo,M,7.1,4.92,5.15,4.72,4.61,5.79,4.55,3.95,3.58,5.07,4.23,4.24,50.81,7.16
502500,BRE,Thiago,F,5.5,5.64,3.35,4.48,4.82,4.56,4.54,4.81,4.11,5.57,3.78,4.66,50.33,9.15
154561,ARS,Raya,G,6.0,4.02,4.71,4.18,4.98,4.29,4.52,4.52,4.12,4.18,4.33,4.42,48.28,8.05
204936,MCI,Donnarumma,G,6.0,4.67,3.99,4.64,3.73,4.51,4.05,4.23,4.02,4.24,3.65,4.7,46.42,7.74
445122,ARS,J.Timber,D,6.1,3.56,4.66,4.03,5.11,4.13,4.23,4.34,3.74,3.66,4.21,4.26,45.95,7.53
118748,LIV,M.Salah,M,13.5,6.97,8.35,6.45,6.51,0.0,0.0,0.0,3.27,2.08,6.66,5.62,45.9,3.4
424876,LIV,Szoboszlai,M,6.0,4.62,4.61,4.07,3.86,4.04,4.44,4.56,3.74,3.04,4.94,3.78,45.7,7.62
513418,BRE,Schade,M,6.0,5.19,2.81,3.69,4.25,4.14,4.11,4.57,3.68,5.14,3.47,4.22,45.29,7.55
470313,NEW,Woltemade,F,7.0,3.91,4.55,5.11,4.3,3.71,3.79,4.48,3.8,4.15,3.72,3.54,45.05,6.44
243298,LIV,Gakpo,M,7.6,4.5,4.99,3.77,3.72,4.13,4.64,4.51,3.61,2.6,4.53,3.35,44.37,5.84
448047,CHE,Enzo,M,7.1,3.71,4.27,3.93,4.3,3.79,4.22,4.19,3.38,3.93,4.49,3.82,44.04,6.2
247348,CRY,Muñoz,D,5.5,4.31,4.47,3.45,2.93,4.08,4.36,4.36,3.18,4.18,4.68,3.44,43.44,7.9
178301,AVL,Watkins,F,9.5,4.57,3.95,3.3,4.32,4.46,3.58,3.07,4.42,3.78,4.23,3.72,43.4,4.57
116535,LIV,A.Becker,G,6.0,4.02,4.47,3.94,3.99,3.6,4.38,4.23,3.65,3.06,4.48,3.55,43.36,7.23
50175,BHA,Welbeck,F,5.9,4.21,4.13,4.61,3.35,4.96,2.75,3.95,4.73,3.03,3.89,3.52,43.13,7.31
204480,ARS,Rice,M,6.5,3.77,4.33,3.79,4.3,3.71,3.89,3.89,3.63,3.67,3.72,3.98,42.69,6.57
200720,BRE,Kelleher,G,4.5,4.56,3.09,3.51,4.27,3.87,3.97,3.98,3.52,4.24,3.24,4.13,42.4,9.42
208706,NEW,Bruno G.,M,6.0,3.73,4.2,4.47,4.02,3.44,3.4,3.9,3.54,4.1,3.77,3.71,42.28,7.05
477424,MCI,Gvardiol,D,6.5,4.53,3.57,4.7,3.11,4.36,3.58,4.1,3.18,3.64,3.05,4.33,42.15,6.48
222531,NFO,Gibbs-White,M,7.0,3.82,4.22,3.93,4.35,3.72,3.51,3.95,3.61,4.01,3.08,3.81,42.02,6.0
460842,TOT,Kudus,M,7.5,4.29,3.64,4.16,3.67,3.44,3.32,3.48,4.43,3.38,4.17,4.03,42.0,5.6
111234,EVE,Pickford,G,5.6,3.85,3.52,4.15,3.25,3.49,4.03,3.68,3.99,4.34,3.38,4.27,41.94,7.49
97032,LIV,Virgil,D,6.0,3.84,4.77,3.74,3.56,3.45,4.61,4.43,3.4,2.28,4.82,3.03,41.92,6.99
232826,NEW,Gordon,M,7.4,2.72,3.91,4.84,4.19,3.46,3.46,4.24,3.66,4.07,3.64,3.58,41.76,5.64
98747,NEW,Pope,G,5.5,3.57,3.97,4.44,3.73,3.7,3.25,3.92,3.71,4.02,3.76,3.66,41.74,7.59
172649,CRY,Henderson,G,5.0,3.88,4.16,3.64,3.48,3.86,4.01,4.06,3.25,3.86,3.84,3.68,41.72,8.34
201658,BOU,Tavernier,M,5.5,4.46,4.04,3.6,3.62,4.67,3.69,3.27,2.98,4.08,3.46,3.38,41.25,7.5
80201,FUL,Leno,G,4.5,3.59,3.51,3.9,4.06,4.12,3.7,3.35,3.51,3.7,3.78,3.9,41.13,9.14
444102,BOU,Evanilson,F,6.5,4.67,4.04,3.68,3.62,4.72,3.64,3.17,2.84,4.06,3.34,3.33,41.09,6.32
215059,CHE,Sánchez,G,5.5,3.67,3.97,3.57,4.13,3.41,4.0,4.02,3.05,3.66,4.11,3.47,41.05,7.46
457569,BOU,Petrović,G,5.0,3.88,4.09,3.79,3.37,4.5,3.55,3.27,3.53,3.97,3.43,3.61,41.0,8.2
232413,ARS,Eze,M,7.5,3.81,4.35,3.62,4.23,3.45,3.75,3.72,3.41,3.3,3.53,3.77,40.94,5.46
462424,ARS,Saliba,D,6.0,3.16,4.15,3.59,4.57,3.74,3.78,3.88,3.36,3.21,3.66,3.75,40.86,6.81
475168,CHE,João Pedro,F,7.6,3.34,4.05,3.63,4.02,3.55,3.92,3.86,3.12,3.61,4.13,3.52,40.75,5.36
466075,ARS,Calafiori,D,5.7,3.33,4.42,3.64,4.54,3.7,3.7,3.7,3.23,3.14,3.53,3.68,40.61,7.12
224024,WHU,L.Paquetá,M,5.5,3.64,3.56,3.4,3.74,3.07,3.78,3.71,3.76,3.8,3.57,4.46,40.49,7.36
184029,ARS,Ødegaard,M,7.0,2.04,4.1,3.59,4.27,3.62,3.98,3.84,3.55,3.59,3.66,4.02,40.26,5.75
592031,BHA,Minteh,M,6.0,3.83,3.88,4.28,3.16,4.47,2.57,3.76,4.42,2.96,3.59,3.32,40.24,6.71
98980,AVL,Martinez,G,5.0,4.45,3.49,3.51,3.74,3.85,3.27,3.03,4.13,3.41,4.06,3.3,40.23,8.05
247412,WOL,Strand Larsen,F,6.5,3.57,4.0,3.9,2.74,4.22,3.32,3.69,4.31,3.58,3.68,2.93,39.95,6.15
85633,NFO,Sels,G,5.5,3.89,3.88,3.52,3.94,3.52,3.41,3.94,3.32,3.62,3.44,3.45,39.92,7.26
244850,AVL,Rogers,M,7.5,4.46,3.67,3.12,3.96,3.97,3.25,2.75,3.9,3.46,3.83,3.45,39.82,5.31
465247,MUN,Lammens,G,4.5,3.26,4.1,3.8,3.77,3.25,3.57,4.22,3.67,3.95,3.26,2.83,39.67,8.82
184254,TOT,Vicario,G,5.0,3.94,3.09,3.86,3.53,3.4,3.22,3.31,4.11,3.25,4.02,3.9,39.63,7.93
465351,MCI,Matheus N.,D,6.0,4.26,3.33,4.44,2.86,4.05,3.33,3.87,2.95,3.38,2.85,4.12,39.44,6.57
489639,BHA,Verbruggen,G,4.5,3.56,3.74,4.04,2.88,4.18,2.83,3.55,4.35,2.78,3.78,3.42,39.1,8.69
430871,MUN,Cunha,F,8.0,0.0,4.55,4.06,3.96,3.79,4.04,4.51,3.96,4.21,3.33,2.65,39.05,4.88
171314,MCI,Rúben,D,6.0,4.2,3.28,4.32,2.85,4.01,3.31,3.86,3.0,3.33,2.81,4.03,39.01,6.5
84182,WHU,Areola,G,4.5,3.53,3.21,3.27,3.67,2.93,3.81,3.69,3.67,3.9,3.25,3.98,38.91,8.65
494595,LIV,Wirtz,M,9.0,1.99,3.13,3.5,3.74,3.95,4.55,4.47,3.43,2.48,4.42,3.21,38.86,4.32
432422,NEW,Tonali,M,5.5,3.37,3.74,4.0,3.71,3.23,3.29,3.72,3.34,3.68,3.4,3.35,38.83,7.06
215413,EVE,Dewsbury-Hall,M,5.0,3.58,3.37,3.72,3.14,3.03,3.9,3.43,3.69,3.85,3.27,3.8,38.77,7.75
114283,EVE,Grealish,M,6.0,3.7,3.4,3.7,2.97,2.79,3.75,3.33,3.58,3.92,3.28,3.89,38.31,6.39
166989,AVL,Tielemans,M,6.0,4.19,3.45,3.05,3.75,3.74,3.18,2.85,3.74,3.31,3.7,3.28,38.25,6.38
498016,SUN,Roefs,G,4.5,3.88,3.07,2.97,3.61,3.27,4.11,3.43,3.34,3.34,3.75,3.47,38.24,8.5
165809,MCI,Bernardo,M,6.0,3.98,3.38,4.06,2.97,3.64,3.21,3.62,2.99,3.34,3.1,3.61,37.91,6.32
243016,LIV,Mac Allister,M,6.0,3.71,4.19,3.56,3.4,3.46,3.77,3.71,3.13,2.34,3.75,2.87,37.89,6.31
102057,FUL,Raúl,F,6.0,4.15,3.69,3.99,4.53,4.36,4.14,3.17,2.8,2.32,1.99,2.01,37.17,6.2
224117,ARS,Gyökeres,F,9.0,0.0,2.38,2.59,5.03,4.15,4.21,3.95,3.65,3.62,3.73,3.82,37.14,4.13
247632,CHE,Neto,M,7.0,3.02,3.69,3.25,3.68,3.11,3.57,3.57,2.87,3.28,3.76,3.18,36.97,5.28
510663,LIV,Ekitiké,F,8.5,2.3,3.36,3.25,3.24,3.65,4.11,4.07,3.15,2.35,4.01,2.98,36.47,4.29
441191,NEW,Livramento,D,5.0,3.17,3.47,4.46,3.64,2.71,2.53,3.68,2.91,3.52,3.14,2.97,36.21,7.24
101982,WOL,Johnstone,G,4.5,3.17,3.84,3.54,2.83,3.7,2.84,3.02,3.8,3.19,3.4,2.81,36.15,8.03
481655,ARS,Zubimendi,M,5.0,3.21,3.56,3.27,3.56,3.2,3.28,3.26,3.08,3.11,3.17,3.38,36.09,7.22
209036,CRY,Guéhi,D,5.0,3.31,4.19,3.04,2.41,3.49,3.58,3.61,2.54,3.4,3.79,2.73,36.08,7.22
493362,TOT,Xavi,M,6.5,3.78,3.15,3.83,3.3,3.06,2.7,2.86,3.75,2.71,3.47,3.4,36.01,5.54
440089,BRE,Damsgaard,M,6.0,4.02,2.41,3.18,3.58,3.28,3.23,3.52,2.99,3.79,2.67,3.31,35.99,6.0
444765,BRE,Van den Berg,D,4.5,4.62,1.79,2.79,3.87,3.45,3.17,3.38,2.97,4.2,2.03,3.54,35.8,7.96
465642,NEW,Thiaw,D,5.0,3.09,3.35,4.24,3.52,2.58,2.46,3.71,2.92,3.6,3.22,3.02,35.7,7.14
437499,CRY,Lacroix,D,4.5,3.29,4.09,3.04,2.43,3.45,3.54,3.56,2.51,3.35,3.68,2.73,35.66,7.93
441164,TOT,Pedro Porro,D,5.5,3.66,2.57,3.64,3.14,2.48,2.56,2.8,4.33,2.61,3.97,3.89,35.66,6.48
244723,CRY,Mitchell,D,5.0,3.34,4.1,3.03,2.43,3.42,3.48,3.51,2.54,3.37,3.7,2.74,35.65,7.13
248875,MCI,Doku,M,7.5,3.55,2.92,3.67,2.77,3.66,3.13,3.55,2.94,3.04,2.83,3.31,35.37,4.72
201595,LEE,Perri,G,4.5,2.67,3.38,3.19,3.15,3.49,3.49,2.67,3.4,2.88,3.68,3.23,35.24,7.83
472769,MCI,O’Reilly,M,5.5,3.52,2.82,3.41,2.65,3.68,3.29,3.63,2.96,3.17,2.88,3.17,35.18,6.4
201666,NEW,Barnes,M,6.5,3.48,3.89,3.73,3.23,3.09,3.06,3.35,2.77,3.21,2.76,2.62,35.18,5.41
204716,LIV,Konaté,D,5.5,3.33,4.1,3.24,3.05,2.74,3.77,3.61,2.82,1.88,4.06,2.58,35.17,6.39
441266,LIV,Gravenberch,M,5.0,3.42,3.74,3.25,3.14,3.13,3.27,3.32,2.89,2.5,3.48,2.94,35.09,7.02
122798,LIV,Robertson,D,5.5,3.24,4.07,3.21,3.08,2.78,3.71,3.68,2.75,1.73,3.86,2.48,34.6,6.29
67089,BUR,Dúbravka,G,5.0,3.02,3.41,2.79,3.51,3.0,3.46,3.21,2.89,3.25,2.67,3.37,34.58,6.92
179268,CHE,Cucurella,D,5.5,2.73,3.66,2.85,3.84,2.74,3.48,3.45,2.07,3.17,3.68,2.81,34.47,6.27
607464,BRE,Kayode,D,4.5,4.45,1.73,2.68,3.71,3.3,2.97,3.2,2.8,3.98,1.91,3.41,34.15,7.59
114243,NEW,J.Murphy,M,6.5,2.97,3.34,3.7,3.34,2.75,2.78,3.26,2.86,3.19,2.9,2.92,34.0,5.23
486672,CHE,Caicedo,M,5.0,2.95,3.29,3.07,3.35,2.95,3.12,3.07,2.72,3.11,3.31,3.01,33.96,6.79
432830,BRE,Collins,D,4.9,4.51,1.67,2.53,3.56,3.24,2.93,3.18,2.78,4.11,1.95,3.47,33.94,6.93
17761,EVE,Tarkowski,D,4.4,3.03,2.57,3.58,2.07,2.29,3.81,2.94,3.2,3.92,2.64,3.75,33.81,7.68
427623,CRY,Richards,D,4.5,3.12,3.91,2.87,2.28,3.23,3.34,3.38,2.39,3.17,3.5,2.57,33.75,7.5
232928,EVE,Garner,M,4.5,3.33,2.68,3.01,2.67,2.68,3.29,3.03,3.15,3.41,2.99,3.37,33.6,7.47
153682,FUL,Wilson,M,5.5,3.14,2.73,3.06,3.38,3.47,3.42,2.86,2.81,2.82,2.97,2.91,33.55,6.1
209400,CRY,Kamada,M,5.0,3.16,3.3,2.83,2.69,3.18,3.33,3.17,2.75,3.08,3.26,2.76,33.51,6.7
84450,SUN,Xhaka,M,5.0,3.53,2.52,2.53,2.87,2.86,3.4,2.95,3.14,3.17,3.15,3.13,33.25,6.65
56979,BRE,Henderson,M,4.5,3.64,2.41,2.93,3.18,2.96,2.93,3.07,2.73,3.42,2.54,3.01,32.81,7.29
463067,BHA,Georginio,F,5.5,3.18,3.23,3.46,2.57,3.56,2.19,2.99,3.48,2.34,2.99,2.71,32.69,5.94
180974,NEW,Joelinton,M,5.5,2.86,3.18,3.48,3.18,2.6,2.58,3.06,2.66,3.13,2.91,2.86,32.48,5.91
215379,NFO,Anderson,M,5.6,3.27,3.19,3.04,3.21,2.87,2.72,3.0,2.68,3.05,2.55,2.89,32.46,5.8
232185,CRY,Sarr,M,7.0,5.15,5.29,4.39,4.27,0.0,0.0,0.0,2.03,2.46,4.4,4.36,32.36,4.62
509416,BHA,Ayari,M,4.5,3.05,3.06,3.33,2.59,3.55,2.33,3.0,3.38,2.41,2.93,2.7,32.33,7.18
488024,CRY,Yeremy,M,6.0,3.13,3.37,2.63,2.47,3.13,3.28,3.04,2.46,2.96,3.16,2.62,32.24,5.37
209365,MUN,De Ligt,D,4.5,2.47,3.74,3.35,3.0,2.59,2.84,3.79,3.03,3.64,2.1,1.67,32.23,7.16
487838,NEW,Hall,D,5.5,2.77,2.96,3.86,3.21,2.35,2.3,3.35,2.63,3.1,2.93,2.76,32.2,5.86
467779,BHA,Wieffer,M,4.5,3.13,3.03,3.15,2.57,3.29,2.35,2.88,3.3,2.51,2.99,2.85,32.06,7.12
469142,BHA,Van Hecke,D,4.5,3.08,3.16,3.66,1.77,3.94,1.69,2.99,4.16,1.67,3.01,2.8,31.92,7.09
180736,CHE,Chalobah,D,5.0,2.57,3.39,2.66,3.57,2.55,3.25,3.13,1.92,2.91,3.35,2.61,31.9,6.38
444180,BUR,Anthony,M,6.1,3.09,3.13,2.77,3.06,2.73,2.95,2.9,2.63,2.99,2.5,3.13,31.87,5.23
431639,BUR,Flemming,F,6.0,3.0,3.05,2.71,3.02,2.84,3.16,2.95,2.61,3.04,2.38,3.09,31.84,5.31
494521,BOU,Truffert,D,4.5,3.76,3.54,2.66,2.51,4.19,2.66,1.98,2.22,3.29,2.51,2.36,31.68,7.04
83299,BHA,Dunk,D,4.5,3.07,3.15,3.59,1.78,3.93,1.68,2.97,4.09,1.67,2.97,2.75,31.65,7.03
224967,EVE,Mykolenko,D,4.5,2.86,2.42,3.35,1.93,2.18,3.55,2.79,3.01,3.61,2.45,3.45,31.62,7.03
491279,TOT,Van de Ven,D,5.0,3.35,2.17,3.13,2.79,2.15,2.24,2.46,3.85,2.27,3.56,3.63,31.61,6.32
174874,FUL,Andersen,D,4.5,2.73,2.17,2.96,3.8,3.49,3.13,2.38,2.24,2.47,3.13,2.94,31.45,6.99
225796,CHE,James,D,5.5,2.31,3.1,2.5,3.57,2.56,3.31,3.17,1.98,2.93,3.36,2.63,31.42,5.71
154296,TOT,J.Palhinha,M,4.5,3.16,2.8,2.95,2.66,2.53,2.54,2.64,3.18,2.68,3.18,3.1,31.42,6.98
207189,FUL,Berge,M,4.5,2.94,2.8,2.9,3.07,2.99,2.99,2.68,2.62,2.73,2.86,2.83,31.41,6.98
433036,MCI,Reijnders,M,6.1,3.38,2.98,3.71,2.21,3.3,2.55,3.24,2.25,2.68,2.28,2.78,31.37,5.14
78916,NEW,Burn,D,5.0,2.75,2.99,3.63,3.06,2.2,2.13,3.22,2.56,3.21,2.85,2.75,31.35,6.27
172567,BUR,Cullen,M,4.6,2.89,2.96,2.75,2.96,2.79,2.98,2.82,2.7,2.89,2.59,2.98,31.32,6.81
122806,AVL,McGinn,M,5.5,3.29,2.79,2.47,3.07,3.24,2.64,2.31,3.07,2.69,3.0,2.54,31.11,5.66
496221,CRY,Wharton,M,4.5,2.99,3.14,2.67,2.57,2.9,3.02,2.85,2.52,2.78,2.95,2.56,30.95,6.88
220566,MCI,Rodrigo,M,6.0,0.0,0.0,2.11,3.2,3.95,3.43,3.88,3.41,3.61,3.48,3.88,30.94,5.16
154566,TOT,Solanke,F,7.5,0.0,0.74,2.53,3.33,3.07,2.99,3.26,4.35,3.07,3.76,3.76,30.86,4.11
106611,EVE,Keane,D,4.5,3.04,2.57,3.54,2.05,2.27,3.8,2.95,3.23,3.84,2.11,1.38,30.78,6.84
450070,WHU,Summerville,M,5.0,1.47,2.84,2.68,2.91,2.49,3.05,2.99,2.92,3.05,2.82,3.51,30.74,6.15
227444,NFO,Milenković,D,5.5,3.02,3.32,2.85,3.18,2.73,2.11,3.32,2.5,3.0,2.15,2.55,30.73,5.59
560552,FUL,Kevin,M,6.0,2.76,2.45,2.73,2.98,3.17,3.11,2.71,2.59,2.6,2.8,2.62,30.51,5.09
231416,BHA,F.Kadıoğlu,D,4.4,2.98,3.02,3.42,1.76,3.77,1.64,2.84,3.9,1.63,2.86,2.66,30.47,6.93
216051,MUN,Dalot,D,5.0,2.21,3.33,2.88,2.69,2.67,2.97,3.99,2.94,3.42,1.92,1.43,30.45,6.09
167074,FUL,Tete,D,4.5,2.72,2.16,2.88,3.62,3.36,2.99,2.27,2.17,2.39,2.98,2.8,30.34,6.74
456512,NFO,Ndoye,M,6.5,3.12,3.05,2.75,3.05,2.66,2.51,2.83,2.55,2.77,2.22,2.68,30.2,4.65
199798,AVL,Konsa,D,5.0,3.94,2.49,2.25,3.09,2.97,2.02,1.77,3.44,2.4,3.39,2.33,30.08,6.02
215136,NFO,N.Williams,D,5.0,3.19,3.1,2.77,3.03,2.66,2.12,3.26,2.38,2.98,2.2,2.37,30.06,6.01
221466,BOU,Senesi,D,4.5,3.66,3.08,2.35,2.33,4.03,2.55,1.89,2.14,3.2,2.41,2.29,29.93,6.65
220237,NEW,Botman,D,5.0,1.19,2.43,3.79,3.09,2.3,2.22,3.34,2.62,3.21,2.91,2.76,29.86,5.97
199796,AVL,Cash,D,5.0,4.02,2.55,2.23,3.08,2.9,1.97,1.67,3.29,2.42,3.35,2.33,29.82,5.96
60689,NFO,Wood,F,7.5,0.79,1.69,1.8,3.76,3.14,2.97,3.41,3.01,3.55,2.52,3.1,29.73,3.96
205533,CRY,Nketiah,F,5.5,2.04,2.44,1.96,1.71,3.51,3.83,3.55,2.69,3.04,2.92,1.91,29.59,5.38
61256,MUN,Casemiro,M,4.5,2.79,2.59,2.65,2.66,2.54,2.74,3.09,2.78,3.14,2.45,2.06,29.49,6.55
200785,BOU,Adams,M,4.5,3.26,2.66,2.5,2.52,3.04,2.59,2.35,2.3,2.93,2.6,2.57,29.32,6.52
446008,MUN,Mbeumo,M,9.0,4.3,5.11,4.46,4.36,0.0,0.0,0.0,2.15,2.67,3.1,3.09,29.25,3.25
451340,BHA,Mitoma,M,6.5,0.0,0.0,0.0,1.04,4.5,3.0,4.27,5.0,3.39,4.2,3.84,29.23,4.5
466052,MCI,Cherki,M,7.0,2.8,2.31,3.18,2.07,3.25,2.59,3.04,2.27,2.59,2.14,2.81,29.06,4.15
575476,NFO,Murillo,D,5.0,2.84,3.15,2.72,2.97,2.59,1.97,3.09,2.32,2.82,2.04,2.39,28.9,5.78
191866,BRE,Ajer,D,4.5,3.74,1.44,2.24,3.09,2.77,2.52,2.68,2.34,3.27,1.55,2.75,28.39,6.31
221632,TOT,Romero,D,5.0,0.0,2.17,3.12,2.78,2.13,2.25,2.51,3.97,2.29,3.53,3.6,28.35,5.67
177815,LEE,Calvert-Lewin,F,5.5,2.08,2.45,2.5,2.75,2.73,3.15,2.25,2.82,2.4,2.71,2.48,28.32,5.15
512462,EVE,O'Brien,D,4.5,2.78,2.39,3.29,1.68,2.09,3.34,2.6,2.71,3.17,1.99,2.12,28.16,6.26
484420,SUN,E.Le Fée,M,4.5,2.75,2.4,2.29,2.55,2.53,2.93,2.49,2.56,2.48,2.53,2.59,28.11,6.25
226944,AVL,Kamara,M,4.5,3.01,2.64,2.33,2.68,2.62,2.27,2.12,2.66,2.49,2.72,2.48,28.02,6.23
212314,FUL,Lukić,M,4.5,2.51,2.28,2.52,2.75,2.81,2.79,2.46,2.44,2.36,2.61,2.45,27.97,6.22
508395,BRE,Yarmoliuk,M,4.5,3.01,2.08,2.5,2.73,2.55,2.51,2.61,2.38,2.83,2.1,2.51,27.81,6.18
244954,AVL,Pau,D,5.0,3.68,2.34,2.09,2.87,2.73,1.86,1.63,3.11,2.18,3.11,2.13,27.74,5.55
431248,WOL,Krejčí,D,4.5,2.49,3.39,2.85,1.47,3.16,1.6,2.32,3.56,2.72,2.65,1.47,27.68,6.15
448104,ARS,Hincapie,D,6.0,2.97,3.62,3.15,4.22,2.88,2.03,1.9,1.57,1.54,1.82,1.95,27.65,4.61
586309,EVE,Barry,F,6.0,2.47,2.26,2.63,2.01,2.13,3.03,2.59,2.69,2.9,2.21,2.7,27.63,4.6
448089,WOL,Gomes,M,5.0,2.56,2.34,2.36,1.96,2.84,2.37,2.59,2.93,2.68,2.62,2.25,27.5,5.5
490142,WHU,Potts,M,4.5,2.48,2.46,2.36,2.53,2.21,2.62,2.55,2.55,2.52,2.42,2.78,27.48,6.11
551226,WHU,M.Fernandes,M,5.0,2.4,2.28,2.24,2.46,2.17,2.65,2.55,2.53,2.59,2.39,2.96,27.22,5.44
230376,WOL,J.Arias,M,6.0,2.38,2.71,2.61,1.8,2.99,2.41,2.6,2.98,2.47,2.33,1.84,27.12,4.52
242882,BOU,Diakité,D,4.5,3.11,3.08,2.24,2.16,3.66,2.33,1.74,1.95,2.75,2.1,1.98,27.1,6.02
216094,LIV,Frimpong,D,6.0,0.0,0.0,0.0,2.02,3.38,4.5,4.28,3.25,2.06,4.56,2.87,26.92,4.49
437505,SUN,Isidor,F,5.5,2.69,2.24,2.11,2.54,2.4,2.88,2.27,2.4,2.43,2.39,2.56,26.91,4.89
503139,BOU,Scott,M,4.5,2.91,2.78,2.48,2.45,3.08,2.33,2.02,1.88,2.49,2.14,2.11,26.67,5.93
487053,TOT,Udogie,D,5.0,2.8,1.84,2.65,2.34,1.83,1.86,2.06,3.32,1.91,2.91,3.05,26.58,5.32
226182,LEE,Bogle,D,4.4,1.56,2.39,2.11,2.43,2.65,3.25,1.48,2.65,2.13,3.16,2.7,26.51,6.02
216055,BUR,Florentino,M,4.5,2.49,2.46,2.29,2.5,2.35,2.55,2.39,2.28,2.47,2.21,2.51,26.5,5.89
106760,MUN,Shaw,D,5.0,2.11,3.21,2.8,2.43,2.05,2.28,3.1,2.53,2.98,1.69,1.31,26.49,5.3
533463,BRE,O.Dango,M,6.0,4.87,2.88,3.78,4.2,0.0,0.0,0.0,1.74,2.65,2.5,3.82,26.45,4.41
184341,MUN,Mount,M,5.5,2.83,3.07,2.6,1.93,2.75,2.87,3.27,2.29,2.46,1.51,0.82,26.38,4.8
184349,FUL,Sessegnon,M,5.0,3.01,2.74,2.87,2.93,2.48,2.46,2.11,1.9,1.94,1.93,1.89,26.24,5.25
577725,FUL,King,M,4.5,2.24,2.04,2.3,2.65,2.78,2.72,2.4,2.27,2.28,2.27,2.23,26.19,5.82
466525,LEE,Stach,M,4.5,0.0,1.13,2.0,3.06,3.09,3.27,2.53,2.93,2.53,2.89,2.74,26.18,5.82
226597,ARS,Gabriel,D,6.0,0.0,0.0,0.0,0.0,1.92,3.96,4.36,3.76,3.62,4.08,4.27,25.97,4.33
435997,LEE,Okafor,M,5.5,2.21,2.44,2.32,2.41,2.42,2.75,2.01,2.5,2.14,2.48,2.22,25.89,4.71
214048,WHU,Kilman,D,4.4,1.81,1.96,1.94,2.54,1.23,2.72,2.38,2.7,2.92,2.1,3.46,25.75,5.85
101188,AVL,Digne,D,5.0,3.4,2.16,1.87,2.65,2.57,1.73,1.47,2.9,2.1,2.79,1.99,25.65,5.13
195546,AVL,Buendía,M,5.0,2.25,2.19,1.86,2.55,2.97,2.16,1.75,2.72,2.21,2.54,2.06,25.26,5.05
222694,LEE,Struijk,D,4.5,1.53,2.21,2.05,2.3,2.61,3.11,1.42,2.56,1.93,2.79,2.48,24.98,5.55
509291,WOL,André,M,4.5,2.26,2.45,2.29,1.86,2.38,2.06,2.2,2.45,2.32,2.26,2.01,24.55,5.45
440993,EVE,Ndiaye,M,6.5,3.67,3.37,3.78,3.06,0.0,0.0,0.0,1.98,2.15,2.63,3.83,24.46,3.76
202993,TOT,Bentancur,M,4.5,1.55,2.1,2.42,2.18,2.22,2.18,2.27,2.6,2.02,2.48,2.4,24.43,5.43
184754,WOL,Hee Chan,M,5.5,2.04,2.44,2.28,1.54,2.8,2.13,2.44,2.78,2.22,2.23,1.49,24.38,4.43
493250,MUN,Amad,M,7.5,3.48,4.16,3.67,3.63,0.0,0.0,0.0,1.97,2.27,2.6,2.57,24.35,3.25
214225,LEE,Rodon,D,4.5,1.32,2.1,1.86,2.21,2.5,3.03,1.33,2.47,1.89,2.83,2.47,24.02,5.34
463034,CHE,Delap,F,7.0,2.07,2.72,2.36,2.32,1.95,2.21,2.37,1.56,2.09,2.46,1.87,23.98,3.43
153133,FUL,Iwobi,M,6.5,3.67,3.27,3.54,3.98,0.0,0.0,0.0,1.43,1.6,2.87,3.54,23.89,3.68
243526,LEE,Gudmundsson,D,4.4,1.34,2.12,1.87,2.21,2.5,3.01,1.33,2.46,1.86,2.77,2.39,23.86,5.42
486385,EVE,Beto,F,6.5,2.1,1.96,2.28,1.74,1.63,2.73,2.14,2.43,2.47,1.9,2.42,23.8,3.66
485711,MUN,Šeško,F,7.5,0.0,0.0,0.0,1.48,2.87,3.45,3.9,3.35,3.68,2.83,2.22,23.78,3.17
532529,BHA,Hinshelwood,M,5.5,1.42,1.95,2.71,1.5,3.21,1.95,2.71,2.93,1.88,1.85,1.6,23.72,4.31
510281,MCI,Savinho,M,7.5,2.23,1.71,2.58,1.59,2.64,2.13,2.62,1.87,2.07,1.84,2.31,23.59,3.15
